Y,Yt-1,Yt-2
19213,19654,13058
19654,13058,14083
13058,14083,15733
14083,15733,13571
15733,13571,11098
13571,11098,14090
11098,14090,10434
14090,10434,16495
10434,16495,17087
16495,17087,16269
17087,16269,16962
16269,16962,14094
16962,14094,12061
14094,12061,13940
12061,13940,11556
13940,11556,17885
11556,17885,18705
17885,18705,18410
18705,18410,13281
18410,13281,14327
13281,14327,11607
14327,11607,17548
11607,17548,13891
17548,13891,15766
13891,15766,13248
15766,13248,19874
13248,19874,10100
19874,10100,19658
10100,19658,15186
19658,15186,11851
15186,11851,13416
11851,13416,19327
13416,19327,16833
19327,16833,14328
16833,14328,11231
14328,11231,14164
11231,14164,19488
14164,19488,19044
19488,19044,10848
19044,10848,10991
10848,10991,18171
10991,18171,15509
18171,15509,11249
15509,11249,18316
11249,18316,17914
18316,17914,10841
17914,10841,19190
10841,19190,13174
19190,13174,17714
13174,17714,18860
17714,18860,11342
18860,11342,11612
11342,11612,15088
11612,15088,19785
15088,19785,13974
19785,13974,14558
13974,14558,13755
14558,13755,15689
13755,15689,19403
15689,19403,13026
19403,13026,17636
13026,17636,10962
17636,10962,14475
10962,14475,16417
14475,16417,12200
16417,12200,19129
12200,19129,18938
19129,18938,10719
18938,10719,10561
10719,10561,19476
10561,19476,14104
19476,14104,11556
14104,11556,16873
11556,16873,11896
16873,11896,19594
11896,19594,11952
19594,11952,17648
11952,17648,14535
17648,14535,15282
14535,15282,11511
15282,11511,16788
11511,16788,15947
16788,15947,16332
15947,16332,18809
16332,18809,16904
18809,16904,11292
16904,11292,15927
11292,15927,12533
15927,12533,15030
12533,15030,18870
15030,18870,15980
18870,15980,17533
15980,17533,13340
17533,13340,10407
13340,10407,13931
10407,13931,19237
13931,19237,16041
19237,16041,11875
16041,11875,18208
11875,18208,17911
18208,17911,13561
17911,13561,15480
13561,15480,11024
15480,11024,10280
11024,10280,10634
10280,10634,17441
10634,17441,10915
17441,10915,17263
10915,17263,17563
17263,17563,15253
17563,15253,18467
15253,18467,14423
18467,14423,10612
14423,10612,17275
10612,17275,13845
17275,13845,19917
13845,19917,17454
19917,17454,11750
17454,11750,17237
11750,17237,13985
17237,13985,17355
13985,17355,16889
17355,16889,18523
16889,18523,15505
18523,15505,10518
15505,10518,13171
10518,13171,11689
13171,11689,14125
11689,14125,18559
14125,18559,16329
18559,16329,16220
16329,16220,19294
16220,19294,16775
19294,16775,12587
16775,12587,15036
12587,15036,14913
15036,14913,14659
14913,14659,12476
14659,12476,19867
12476,19867,11289
19867,11289,19751
11289,19751,15735
19751,15735,17090
15735,17090,11013
17090,11013,19333
11013,19333,12336
19333,12336,11520
12336,11520,13669
11520,13669,17899
13669,17899,18011
17899,18011,10286
18011,10286,10589
10286,10589,16198
10589,16198,15532
16198,15532,14416
15532,14416,17309
14416,17309,14470
17309,14470,12523
14470,12523,13055
12523,13055,17339
13055,17339,16859
17339,16859,14866
16859,14866,19577
14866,19577,18923
19577,18923,12273
18923,12273,12358
12273,12358,14930
12358,14930,16057
14930,16057,13507
16057,13507,12500
13507,12500,18141
12500,18141,18115
18141,18115,12079
18115,12079,13667
12079,13667,13992
13667,13992,12896
13992,12896,15511
12896,15511,12640
15511,12640,18060
12640,18060,11588
18060,11588,19853
11588,19853,17608
19853,17608,13347
17608,13347,11633
13347,11633,18917
11633,18917,11372
18917,11372,16117
11372,16117,13437
16117,13437,16103
13437,16103,12709
16103,12709,18982
12709,18982,12085
18982,12085,11559
12085,11559,16586
11559,16586,16947
16586,16947,16638
16947,16638,12652
16638,12652,18486
12652,18486,19818
18486,19818,12997
19818,12997,14418
12997,14418,14142
14418,14142,18247
14142,18247,10426
18247,10426,17298
10426,17298,12122
17298,12122,17595
12122,17595,16980
17595,16980,13313
16980,13313,17145
13313,17145,12584
17145,12584,10982
12584,10982,15984
10982,15984,15362
15984,15362,15543
15362,15543,14724
15543,14724,13533
14724,13533,14074
13533,14074,17244
14074,17244,10545
17244,10545,11305
10545,11305,13113
11305,13113,17553
13113,17553,15315
17553,15315,17260
15315,17260,17647
17260,17647,16286
17647,16286,15863
16286,15863,14941
15863,14941,12538
14941,12538,15508
12538,15508,19625
15508,19625,17565
19625,17565,13910
17565,13910,18903
13910,18903,13466
18903,13466,11611
13466,11611,14331
11611,14331,14047
14331,14047,17091
14047,17091,14853
17091,14853,14391
14853,14391,16310
14391,16310,10627
16310,10627,15424
10627,15424,13522
15424,13522,15446
13522,15446,13168
15446,13168,17535
13168,17535,14456
17535,14456,15436
14456,15436,19921
15436,19921,16700
19921,16700,18816
16700,18816,10965
18816,10965,10412
10965,10412,11140
10412,11140,11212
11140,11212,13518
11212,13518,16336
13518,16336,13590
16336,13590,18775
13590,18775,14356
18775,14356,15277
14356,15277,17846
15277,17846,10282
17846,10282,16254
10282,16254,11827
16254,11827,10266
11827,10266,10784
10266,10784,19871
10784,19871,14869
19871,14869,13682
14869,13682,18212
13682,18212,15911
18212,15911,19321
15911,19321,14232
19321,14232,10534
14232,10534,14494
10534,14494,10761
14494,10761,14420
10761,14420,15270
14420,15270,17441
15270,17441,12761
17441,12761,17466
12761,17466,14824
17466,14824,16502
14824,16502,18851
16502,18851,13582
18851,13582,13322
13582,13322,17634
13322,17634,12102
17634,12102,19574
12102,19574,10903
19574,10903,19202
10903,19202,18954
19202,18954,17756
18954,17756,17096
17756,17096,17897
17096,17897,19536
17897,19536,17906
19536,17906,18007
17906,18007,17916
18007,17916,10503
17916,10503,15491
10503,15491,14025
15491,14025,19885
14025,19885,18361
19885,18361,11878
18361,11878,16536
11878,16536,16954
16536,16954,13204
16954,13204,17880
13204,17880,12302
17880,12302,16741
12302,16741,13922
16741,13922,19694
13922,19694,12104
19694,12104,13042
12104,13042,15191
13042,15191,15676
15191,15676,19796
15676,19796,18449
19796,18449,14033
18449,14033,10878
14033,10878,13245
10878,13245,15991
13245,15991,13833
15991,13833,13174
13833,13174,17610
13174,17610,18957
17610,18957,18944
18957,18944,15313
18944,15313,12956
15313,12956,18909
12956,18909,11303
18909,11303,19284
11303,19284,18205
19284,18205,10907
18205,10907,17384
10907,17384,11837
17384,11837,10819
11837,10819,15838
10819,15838,12148
15838,12148,17801
12148,17801,19363
17801,19363,10729
19363,10729,16296
10729,16296,15197
16296,15197,14418
15197,14418,11987
14418,11987,14924
11987,14924,12221
14924,12221,18332
12221,18332,16716
18332,16716,17590
16716,17590,19958
17590,19958,19694
19958,19694,11797
19694,11797,13574
11797,13574,19300
13574,19300,13542
19300,13542,13756
13542,13756,15968
13756,15968,13441
15968,13441,15106
13441,15106,13828
15106,13828,15846
13828,15846,12280
15846,12280,10474
12280,10474,15564
10474,15564,15078
15564,15078,19046
15078,19046,15618
19046,15618,12917
15618,12917,17925
12917,17925,17272
17925,17272,19090
17272,19090,17899
19090,17899,17205
17899,17205,15080
17205,15080,14585
15080,14585,18875
14585,18875,15955
18875,15955,15335
15955,15335,15718
15335,15718,11148
15718,11148,13796
11148,13796,17016
13796,17016,12925
17016,12925,19498
12925,19498,10238
19498,10238,19291
10238,19291,16060
19291,16060,13463
16060,13463,18814
13463,18814,15679
18814,15679,12394
15679,12394,12967
12394,12967,19974
12967,19974,16171
19974,16171,17262
16171,17262,10144
17262,10144,18204
10144,18204,17674
18204,17674,17852
17674,17852,12428
17852,12428,14663
12428,14663,18084
14663,18084,18549
18084,18549,14713
18549,14713,12846
14713,12846,17391
12846,17391,11035
17391,11035,16469
11035,16469,14907
16469,14907,19543
14907,19543,13552
19543,13552,17197
13552,17197,18033
17197,18033,14871
18033,14871,15097
14871,15097,18595
15097,18595,14762
18595,14762,13777
14762,13777,19920
13777,19920,17300
19920,17300,16706
17300,16706,13793
16706,13793,18411
13793,18411,19670
18411,19670,15980
19670,15980,19912
15980,19912,15983
19912,15983,19714
15983,19714,11480
19714,11480,18036
11480,18036,11511
18036,11511,18187
11511,18187,19504
18187,19504,12879
19504,12879,18400
12879,18400,10108
18400,10108,15308
10108,15308,15639
15308,15639,19766
15639,19766,19939
19766,19939,14327
19939,14327,13507
14327,13507,17998
13507,17998,16871
17998,16871,11675
16871,11675,19182
11675,19182,14215
19182,14215,14658
14215,14658,15037
14658,15037,10347
15037,10347,10291
10347,10291,18559
10291,18559,14386
18559,14386,17229
14386,17229,15213
17229,15213,16291
15213,16291,17122
16291,17122,10964
17122,10964,10899
10964,10899,10857
10899,10857,13530
10857,13530,14251
13530,14251,16855
14251,16855,11027
16855,11027,16011
11027,16011,14602
16011,14602,10102
14602,10102,16051
10102,16051,14205
16051,14205,12832
14205,12832,12375
12832,12375,16807
12375,16807,16703
16807,16703,14647
16703,14647,19806
14647,19806,18205
19806,18205,19203
18205,19203,11175
19203,11175,13357
11175,13357,19723
13357,19723,19807
19723,19807,13970
19807,13970,19376
13970,19376,11118
19376,11118,17521
11118,17521,18680
17521,18680,11944
18680,11944,15390
11944,15390,12301
15390,12301,15134
12301,15134,15429
15134,15429,15660
15429,15660,10466
15660,10466,17023
10466,17023,12334
17023,12334,10313
12334,10313,15806
10313,15806,15647
15806,15647,12257
15647,12257,10878
12257,10878,19458
10878,19458,10405
19458,10405,11313
10405,11313,16279
11313,16279,13230
16279,13230,13416
13230,13416,13964
13416,13964,16087
13964,16087,11653
16087,11653,10870
11653,10870,15085
10870,15085,17577
15085,17577,10386
17577,10386,16025
10386,16025,16326
16025,16326,18484
16326,18484,12637
18484,12637,12175
12637,12175,19137
12175,19137,14813
19137,14813,10063
14813,10063,10410
10063,10410,14056
10410,14056,19595
14056,19595,11966
19595,11966,19955
11966,19955,15858
19955,15858,19338
15858,19338,17463
19338,17463,15780
17463,15780,10421
15780,10421,12594
10421,12594,19272
12594,19272,11284
19272,11284,12620
11284,12620,17744
12620,17744,15822
17744,15822,12490
15822,12490,16136
12490,16136,10669
16136,10669,10445
10669,10445,17849
10445,17849,10654
17849,10654,10131
10654,10131,14802
10131,14802,14160
14802,14160,15810
14160,15810,14216
15810,14216,17624
14216,17624,16785
17624,16785,12237
16785,12237,12073
12237,12073,17178
12073,17178,13987
17178,13987,12483
13987,12483,17145
12483,17145,13421
17145,13421,10958
13421,10958,10468
10958,10468,15892
10468,15892,11230
15892,11230,19417
11230,19417,18625
19417,18625,16327
18625,16327,13742
16327,13742,19398
13742,19398,12157
19398,12157,13485
12157,13485,15473
13485,15473,14874
15473,14874,18062
14874,18062,14835
18062,14835,10496
14835,10496,14055
10496,14055,17482
14055,17482,14461
17482,14461,14227
14461,14227,19079
14227,19079,15923
19079,15923,10359
15923,10359,12801
10359,12801,17368
12801,17368,14953
17368,14953,11689
14953,11689,10086
11689,10086,18283
10086,18283,14878
18283,14878,12830
14878,12830,17863
12830,17863,10892
17863,10892,10671
10892,10671,12971
10671,12971,10095
12971,10095,15834
10095,15834,13357
15834,13357,11320
13357,11320,11240
11320,11240,17266
11240,17266,10042
17266,10042,17707
10042,17707,18925
17707,18925,18701
18925,18701,13199
18701,13199,15707
13199,15707,19201
15707,19201,10292
19201,10292,13960
10292,13960,14365
13960,14365,13265
14365,13265,19592
13265,19592,11851
19592,11851,12896
11851,12896,16453
12896,16453,16462
16453,16462,18259
16462,18259,10103
18259,10103,11245
10103,11245,16502
11245,16502,18732
16502,18732,11393
18732,11393,19320
11393,19320,11751
19320,11751,16509
11751,16509,13657
16509,13657,19744
13657,19744,19141
19744,19141,16155
19141,16155,18082
16155,18082,18306
18082,18306,14435
18306,14435,11284
14435,11284,11867
11284,11867,17104
11867,17104,12918
17104,12918,16262
12918,16262,12029
16262,12029,16175
12029,16175,15426
16175,15426,13606
15426,13606,11219
13606,11219,14290
11219,14290,14831
14290,14831,16015
14831,16015,13429
16015,13429,17787
13429,17787,14483
17787,14483,18376
14483,18376,12505
18376,12505,18388
12505,18388,12501
18388,12501,14725
12501,14725,13771
14725,13771,17575
13771,17575,14544
17575,14544,13569
14544,13569,17574
13569,17574,13186
17574,13186,16129
13186,16129,14079
16129,14079,15859
14079,15859,10606
15859,10606,18226
10606,18226,18837
18226,18837,10113
18837,10113,17539
10113,17539,10232
17539,10232,18469
10232,18469,11388
18469,11388,14282
11388,14282,14337
14282,14337,17434
14337,17434,18073
17434,18073,12943
18073,12943,16636
12943,16636,15728
16636,15728,13674
15728,13674,16592
13674,16592,13434
16592,13434,11251
13434,11251,15030
11251,15030,14722
15030,14722,17370
14722,17370,18796
17370,18796,18759
18796,18759,19348
18759,19348,12113
19348,12113,18961
12113,18961,18619
18961,18619,11295
18619,11295,16551
11295,16551,17838
16551,17838,18613
17838,18613,13298
18613,13298,11542
13298,11542,16297
11542,16297,13556
16297,13556,12005
13556,12005,14734
12005,14734,12811
14734,12811,17512
12811,17512,19534
17512,19534,18671
19534,18671,11932
18671,11932,10529
11932,10529,18730
10529,18730,16274
18730,16274,15569
16274,15569,16757
15569,16757,11675
16757,11675,19324
11675,19324,12902
19324,12902,11998
12902,11998,19227
11998,19227,19094
19227,19094,14532
19094,14532,11870
14532,11870,17851
11870,17851,16855
17851,16855,17512
16855,17512,19973
17512,19973,12526
19973,12526,18425
12526,18425,10528
18425,10528,12491
10528,12491,17477
12491,17477,10468
17477,10468,15382
10468,15382,10153
15382,10153,15720
10153,15720,16807
15720,16807,12135
16807,12135,19112
12135,19112,17389
19112,17389,16319
17389,16319,14808
16319,14808,11774
14808,11774,12280
11774,12280,10906
12280,10906,17259
10906,17259,14788
17259,14788,12231
14788,12231,18935
12231,18935,13447
18935,13447,13376
13447,13376,15701
13376,15701,18904
15701,18904,12237
18904,12237,16904
12237,16904,13770
16904,13770,10065
13770,10065,12073
10065,12073,11767
12073,11767,15135
11767,15135,15206
15135,15206,10013
15206,10013,14708
10013,14708,19341
14708,19341,17720
19341,17720,16361
17720,16361,13180
16361,13180,11116
13180,11116,16941
11116,16941,15608
16941,15608,10789
15608,10789,16733
10789,16733,18187
16733,18187,12835
18187,12835,18177
12835,18177,19094
18177,19094,16486
19094,16486,10211
16486,10211,15551
10211,15551,15402
15551,15402,19761
15402,19761,13969
19761,13969,10152
13969,10152,17087
10152,17087,11529
17087,11529,12270
11529,12270,11159
12270,11159,18713
11159,18713,18687
18713,18687,16025
18687,16025,10349
16025,10349,19197
10349,19197,12572
19197,12572,17762
12572,17762,18022
17762,18022,14240
18022,14240,13825
14240,13825,13359
13825,13359,13653
13359,13653,11229
13653,11229,13962
11229,13962,18169
13962,18169,15745
18169,15745,16145
15745,16145,19834
16145,19834,19896
19834,19896,19224
19896,19224,10671
19224,10671,14453
10671,14453,14330
14453,14330,19397
14330,19397,12676
19397,12676,19305
12676,19305,17539
19305,17539,18252
17539,18252,10203
